"ID","Yield"
"Line_230",-0.115605306397947
"Line_231",-0.336269171599065
"Line_232",1.20011164294941
"Line_233",0.440545817083104
"Line_234",-2.0155215929836
"Line_235",-0.319158458154239
"Line_236",-0.280189032245867
"Line_237",0.32484286329413
"Line_238",-0.997039155104975
"Line_239",1.13284153678365
"Line_240",0.609291168142973
"Line_241",0.0452402864318024
"Line_242",1.26586695011434
"Line_243",-0.0380492263717348
"Line_244",0.512392896573941
"Line_245",0.712370796925057
"Line_246",0.125092997201205
"Line_247",0.0771325062556649
"Line_248",0.590209587180944
"Line_249",-1.50500989746295
"Line_250",0.29330898301885
"Line_251",0.463976337112026
"Line_252",-0.384001628286413
"Line_253",-1.84079848672692
"Line_254",-0.401527689844371
"Line_255",-0.677009361897995
"Line_256",-2.07697682556554
"Line_257",0.374236712434001
"Line_258",1.70620110267732
"Line_259",-0.151805744885452
"Line_260",-1.05212571661892
"Line_261",-0.189520982373785
"Line_262",0.893902354604809
"Line_263",0.294286272696802
"Line_264",-0.40858860776758
"Line_265",0.345105335950353
"Line_266",-1.48235306509574
"Line_267",-0.732226228702336
"Line_268",-0.567732087741562
"Line_269",-1.00835942720793
"Line_270",0.108348767385612
"Line_271",0.0567723046316471
"Line_272",-0.293797791011361
"Line_273",0.130883438543077
"Line_274",0.0390507851381006
"Line_275",1.51528756408922
"Line_276",0.167621386353455
"Line_277",0.334575039670411
"Line_278",-0.00867352746859992
"Line_279",0.414558055730206
"Line_280",-1.51471764159728
"Line_281",-0.630873145017969
"Line_282",0.127161593686205
"Line_283",-0.0599079388352816
"Line_284",-0.105140162763201
"Line_285",-1.14887739473626
"Line_286",-0.263876438704702
"Line_287",1.11577968782272
"Line_288",-1.70234911568359
"Line_289",-1.76676064954134
"Line_290",-0.140526193185747
"Line_291",-1.45247243319233
"Line_292",0.204334901921886
"Line_293",-2.04514161430622
"Line_294",0.934068960368675
"Line_295",-0.358307053836902
"Line_296",0.788835570144222
"Line_297",-0.519046773618208
"Line_298",0.208789714037222
"Line_299",-0.26662913796427
"Line_300",-1.67898374829987
"Line_301",-0.016524421214821
"Line_302",0.81275473501212
"Line_303",-0.549196160183055
"Line_304",0.745851112475593
"Line_305",-1.43664034040949
"Line_306",-0.0986411864048143
"Line_307",0.107982283756379
"Line_308",1.30970653625117
"Line_309",-0.467209700283455
"Line_310",-1.06314465773784
"Line_311",0.0447272093508763
"Line_312",-1.8422725653245
"Line_313",-1.46247336423005
"Line_314",-1.38193655068608
"Line_315",0.985775728413032
"Line_316",-0.397260191583976
"Line_317",-0.217951967921566
"Line_318",-1.47401352651054
"Line_319",0.84616989791746
"Line_320",-0.162702524794628
"Line_321",-0.428965097552897
"Line_322",-2.15730189301262
"Line_323",-2.00590343373641
"Line_324",0.891019350054848
"Line_325",-2.1265824208023
"Line_326",-0.456435081584024
"Line_327",0.80610916520204
"Line_328",0.411675051180245
"Line_329",1.70775662208139
"Line_330",0.107485494836752
"Line_331",0.477267476732186
"Line_332",-0.665941556295178
"Line_333",0.718584730460706
"Line_334",0.149215764085342
"Line_335",0.852628153872598
"Line_336",-0.854232700914106
"Line_337",1.75413716138091
"Line_338",0.529128982308885
"Line_339",-0.731957474040898
"Line_340",-0.879609656218283
"Line_341",0.647218151728196
"Line_342",-0.571950721518058
"Line_343",0.967549275919211
"Line_344",1.19555095778562
"Line_345",0.381183613228116
"Line_346",-1.50356025110732
"Line_347",0.0629292296027502
"Line_348",-0.430691642650614
"Line_349",-1.78674622345547
"Line_350",-1.06303878468939
"Line_351",2.33609687644057
"Line_352",-1.74084618491428
"Line_353",-0.769851881303522
"Line_354",-1.66940630945593
"Line_355",0.333019520266336
"Line_356",-0.218693079260679
"Line_357",0.0947807290233647
"Line_358",-1.89225278827114
"Line_359",0.869437536333388
"Line_360",-0.894342298113424
"Line_361",0.2621904508567
"Line_362",1.49285062189955
"Line_363",1.4005456118169
"Line_364",-0.466631470557333
"Line_365",-0.692996192213174
"Line_366",-0.449993113790185
"Line_367",0.406967772564773
"Line_368",-1.23332336699204
"Line_369",0.394873812800106
"Line_370",-0.128994174985903
"Line_371",1.31910480532082
"Line_372",-0.610822418458635
"Line_373",0.229736289468012
"Line_374",0.556664118985209
"Line_375",-1.80525771877203
"Line_376",-1.69475068843751
"Line_377",-0.57501289584231
"Line_378",1.56569127922964
"Line_379",-0.0828905344284735
"Line_380",0.354935241294429
"Line_381",-0.682832379562464
"Line_382",-0.881059302573914
"Line_383",0.0470156960134162
"Line_384",0.367517845898074
"Line_385",0.0113283346068357
"Line_386",0.323262911648107
"Line_387",0.00451173910311468
"Line_388",0.886857724842899
"Line_389",1.54804305646194
"Line_390",-1.40101813164811
"Line_391",0.578498399206806
"Line_392",-0.949941936708294
"Line_393",1.02641469085457
"Line_394",-0.85354045405889
"Line_395",0.950023214361255
"Line_396",-0.704397905122626
"Line_397",-0.0531727841380565
"Line_398",-0.0723113736646331
"Line_399",-0.766496520075884
"Line_400",1.71138073797047
"Line_401",0.561314389036135
"Line_402",-1.10036310630655
"Line_403",0.965651705127852
"Line_404",0.227317497515078
"Line_405",0.29973466265139
"Line_406",1.1421909413694
"Line_407",1.06256626485818
"Line_408",-1.70247942097398
"Line_409",0.782361026027785
"Line_410",2.52690454198022
"Line_411",1.30000693619749
"Line_412",0.325942314181827
"Line_413",0.0299619911331384
"Line_414",0.703550757581531
"Line_415",1.49504952367494
"Line_416",-0.848865751766015
"Line_417",1.08326037378884
"Line_418",0.331048652749132
"Line_419",1.04727168139822
"Line_420",1.11277452206301
"Line_421",-0.666690811714943
"Line_422",-1.10227696525921
"Line_423",-1.02510365702352
"Line_424",-0.934574056522484
"Line_425",0.665868096415797
"Line_426",0.859933394215296
"Line_427",-1.78563862848713
"Line_428",-0.670200910474924
"Line_429",0.939248595661824
"Line_430",0.361499370298013
"Line_431",-1.65755667211075
"Line_432",0.759125963934455
"Line_433",-0.267622715803522
"Line_434",-0.430341447182682
"Line_435",0.418499790764617
"Line_436",0.105180720012913
"Line_437",3.27892080508434
"Line_438",0.686040984184875
"Line_439",-1.10752175319755
"Line_440",0.398147733221247
"Line_441",-1.50911451411035
"Line_442",0.918261299827786
"Line_443",0.790757573177529
"Line_444",1.33162225727927
"Line_445",-0.157009812420551
"Line_446",-1.04267858306538
"Line_447",0.0694933586063328
"Line_448",0.202347746243382
"Line_449",1.08853773804978
"Line_450",-0.0613168647876624
"Line_451",-1.82117939644201
"Line_452",-1.09107885436599
"Line_453",1.34527988052866
"Line_454",0.516912861334475
"Line_455",-1.70271559931282
"Line_456",-0.381265217188148
"Line_457",-0.948679604207606
"Line_458",0.0830206765653325
"Line_459",-0.572480086760283
"Line_460",-0.561477433802664
"Line_461",-1.12012879004314
"Line_462",0.240014119247817
"Line_463",0.980278473974546
"Line_464",0.181808374845072
"Line_465",0.822315885694759
"Line_466",0.907828732515639
"Line_467",0.211509836974191
"Line_468",0.929996920043869
"Line_469",0.222887117641691
"Line_470",0.409679751421092
"Line_471",0.712093898182969
"Line_472",0.257466884079927
"Line_473",-1.25577659734301
"Line_474",-0.722681366180996
"Line_475",1.96339116959193
"Line_476",-1.42619148493605
"Line_477",2.33971284824899
"Line_478",-1.63645535914761
"Line_479",-0.551834842313526
"Line_480",1.49951247987093
"Line_481",-1.56944586356264
"Line_482",-0.170976910734629
"Line_483",-0.16824864371701
"Line_484",-2.00663640099488
"Line_485",0.296908666665976
"Line_486",1.42136188195729
"Line_487",-0.135403566457144
"Line_488",-0.135460575021689
"Line_489",-0.760966689314801
"Line_490",-1.10190233754932
"Line_491",-0.0624000275140612
"Line_492",-0.623869235659307
"Line_493",0.183298741603949
"Line_494",-1.20997428776961
"Line_495",2.59396290204909
"Line_496",-1.01373452043667
"Line_497",-0.958965578068058
"Line_498",-0.973934398302038
"Line_499",0.0253850178080586
"Line_500",0.549358878642511
